event_id,user_id,feature,event_date,action
717681,U034582,budgeting,2024-12-31,use
250258,U012021,get_paid_early,2024-12-31,use
848702,U040875,roundups,2024-12-31,use
646609,U031139,pots,2024-07-22,enable
194668,U009274,pots,2024-12-31,use
532066,U025590,pensions,2024-12-31,use
827500,U039836,pots,2024-10-12,use
968742,U046578,budgeting,2024-08-30,enable
977881,U047004,investments,2024-12-17,use
648384,U031230,roundups,2024-08-23,use
822471,U039585,pots,2024-12-31,use
1011070,U048584,pots,2024-12-31,use
257983,U012368,pensions,2024-05-21,use
129830,U006162,roundups,2024-11-08,use
995350,U047837,roundups,2024-02-10,use
312144,U015004,budgeting,2024-12-31,use
975942,U046916,budgeting,2024-03-19,use
734009,U035383,budgeting,2024-06-10,use
475246,U022833,roundups,2024-11-23,use
622485,U029959,get_paid_early,2024-12-12,use
957632,U046063,investments,2024-10-02,use
548553,U026371,pots,2024-09-20,use
73436,U003494,pots,2024-12-31,use
852480,U041065,roundups,2024-10-26,use
953988,U045897,pensions,2024-12-31,use
515582,U024789,pots,2024-12-31,use
852818,U041075,investments,2024-11-11,use
866170,U041700,budgeting,2024-12-31,use
109168,U005172,budgeting,2024-12-31,use
255344,U012255,pots,2024-12-31,use
103078,U004874,roundups,2024-11-06,use
798824,U038441,investments,2024-12-31,use
83600,U003965,roundups,2024-12-31,use
211668,U010107,budgeting,2024-12-31,use
632334,U030446,investments,2024-08-03,use
953814,U045886,pots,2024-11-20,enable
477756,U022948,roundups,2024-12-31,use
244590,U011742,budgeting,2024-06-16,use
249238,U011960,get_paid_early,2024-12-24,use
555192,U026706,roundups,2024-10-10,use
90505,U004289,get_paid_early,2024-10-24,enable
528711,U025424,roundups,2024-12-31,use
680450,U032815,budgeting,2024-03-22,use
37234,U001764,pots,2024-03-23,use
508391,U024438,budgeting,2024-12-06,use
125721,U005969,roundups,2024-12-31,use
382082,U018303,get_paid_early,2024-03-05,use
246459,U011834,roundups,2024-09-06,use
191073,U009111,roundups,2024-12-31,use
794445,U038229,roundups,2024-12-31,use
90074,U004266,investments,2024-12-31,use
815017,U039189,roundups,2024-12-31,use
397972,U019098,roundups,2024-10-28,use
703404,U033913,roundups,2024-06-09,enable
257951,U012367,pots,2024-12-31,use
833098,U040111,budgeting,2024-12-31,use
923738,U044477,budgeting,2024-12-31,use
157750,U007522,roundups,2024-12-31,use
352419,U016915,pots,2024-12-31,use
850405,U040961,pots,2024-05-16,use
755177,U036387,roundups,2024-01-16,use
620668,U029873,pots,2024-09-04,use
619520,U029815,roundups,2024-09-14,enable
958844,U046115,roundups,2024-12-31,use
636379,U030645,pots,2024-07-01,use
674220,U032500,pots,2024-09-02,use
242649,U011625,pots,2024-12-31,use
554376,U026670,roundups,2024-03-20,use
463008,U022208,investments,2024-01-08,use
999482,U048017,budgeting,2024-04-16,use
213878,U010216,budgeting,2024-03-19,use
946317,U045529,investments,2024-12-31,use
766069,U036912,get_paid_early,2024-10-09,enable
569073,U027362,roundups,2024-12-31,use
788896,U037973,budgeting,2024-12-31,use
1033921,U049710,roundups,2024-12-31,use
944214,U045437,budgeting,2024-04-30,enable
103827,U004910,roundups,2024-12-28,use
837662,U040337,budgeting,2024-12-31,use
348457,U016725,budgeting,2024-03-08,use
197959,U009433,pots,2024-12-31,use
739219,U035635,pensions,2024-11-01,use
282818,U013572,investments,2024-12-31,use
355052,U017026,roundups,2024-08-12,use
848281,U040858,pots,2024-12-26,use
918627,U044225,investments,2024-12-31,use
908152,U043703,investments,2024-12-31,use
967483,U046514,pots,2024-03-12,enable
469847,U022564,roundups,2024-06-06,use
647684,U031202,roundups,2024-07-18,use
590158,U028392,roundups,2024-12-31,use
47926,U002286,roundups,2024-12-31,use
755534,U036404,roundups,2024-10-10,use
73803,U003516,roundups,2024-05-06,enable
59175,U002817,budgeting,2024-12-02,use
620214,U029855,budgeting,2024-07-18,use
541853,U026058,pots,2024-10-31,use
237806,U011388,budgeting,2024-12-31,use
757280,U036499,roundups,2024-12-31,use
571972,U027518,roundups,2024-12-31,use
466540,U022404,roundups,2024-12-31,use
209850,U010011,roundups,2024-12-31,use
279218,U013381,roundups,2024-11-06,use
737927,U035571,roundups,2024-12-02,use
960833,U046199,budgeting,2024-12-31,use
184851,U008802,pensions,2024-11-27,use
771632,U037177,get_paid_early,2024-12-19,use
655633,U031587,get_paid_early,2024-12-31,use
857337,U041287,investments,2024-01-27,enable
712602,U034335,budgeting,2024-11-29,use
54525,U002590,pots,2024-12-31,use
207730,U009895,get_paid_early,2024-12-22,use
629868,U030324,get_paid_early,2024-11-27,enable
629604,U030311,roundups,2024-12-31,use
109596,U005191,get_paid_early,2024-01-15,enable
629778,U030319,roundups,2024-11-10,use
600201,U028881,pots,2024-03-11,enable
541581,U026046,investments,2024-12-31,use
39343,U001869,budgeting,2024-12-30,use
674368,U032506,investments,2024-11-18,use
266425,U012788,roundups,2024-10-24,use
363677,U017432,roundups,2024-10-16,use
646687,U031143,roundups,2024-06-18,use
629168,U030290,budgeting,2024-09-15,use
813798,U039134,pots,2024-12-19,use
150086,U007175,pots,2024-04-02,enable
600373,U028888,budgeting,2024-09-24,use
637691,U030704,get_paid_early,2024-09-09,use
119627,U005673,pots,2024-07-22,use
476207,U022877,pots,2024-12-31,use
378577,U018129,budgeting,2024-12-06,use
340309,U016363,get_paid_early,2024-07-13,use
138292,U006581,roundups,2024-12-31,use
376558,U018037,pensions,2024-12-31,use
564497,U027138,roundups,2024-12-31,use
126673,U006021,roundups,2024-08-23,use
594333,U028593,roundups,2024-12-18,use
938743,U045180,roundups,2024-05-12,enable
713121,U034366,investments,2024-12-31,use
813846,U039135,roundups,2024-12-31,use
64419,U003061,roundups,2024-12-31,use
299166,U014368,pots,2024-09-26,use
659050,U031765,pots,2024-12-31,use
750415,U036159,investments,2024-12-31,use
500242,U024044,get_paid_early,2024-12-31,use
128513,U006102,roundups,2024-12-31,use
823390,U039632,pots,2024-04-16,use
89159,U004226,roundups,2024-12-31,use
713329,U034376,roundups,2024-12-31,use
670184,U032299,budgeting,2024-09-09,use
901257,U043377,roundups,2024-12-09,use
849877,U040932,pots,2024-12-31,use
566363,U027235,get_paid_early,2024-12-31,use
730248,U035212,pots,2024-12-31,use
180511,U008589,budgeting,2024-08-01,use
240466,U011513,roundups,2024-12-31,use
1025090,U049272,pots,2024-02-19,use
9664,U000453,get_paid_early,2024-06-17,use
81503,U003858,roundups,2024-12-31,use
294495,U014160,get_paid_early,2024-06-28,use
944736,U045460,budgeting,2024-10-09,use
600440,U028889,pots,2024-12-31,use
468046,U022479,budgeting,2024-12-31,use
656512,U031629,investments,2024-10-22,enable
296101,U014233,pots,2024-08-18,use
411067,U019718,roundups,2024-07-14,use
61131,U002894,roundups,2024-12-31,use
964211,U046348,investments,2024-06-06,enable
236982,U011346,budgeting,2024-03-22,use
709510,U034194,pots,2024-10-22,use
572102,U027527,roundups,2024-12-31,use
637862,U030714,investments,2024-12-31,use
185792,U008853,investments,2024-08-15,use
161590,U007693,budgeting,2024-12-31,use
566106,U027223,roundups,2024-12-07,use
567210,U027267,investments,2024-12-31,use
648232,U031224,get_paid_early,2024-07-29,use
510796,U024555,roundups,2024-02-26,enable
1025164,U049274,budgeting,2024-12-31,use
623021,U029987,investments,2024-11-16,use
173699,U008280,pots,2024-12-31,use
980131,U047112,budgeting,2024-12-31,use
585687,U028184,pots,2024-11-25,use
288717,U013876,roundups,2024-11-30,use
693865,U033474,roundups,2024-08-01,use
850537,U040967,roundups,2024-12-19,use
175925,U008377,pots,2024-08-24,enable
457713,U021963,investments,2024-12-31,use
99822,U004710,budgeting,2024-06-12,enable
812175,U039065,get_paid_early,2024-04-21,enable
279381,U013393,investments,2024-01-22,use
381333,U018270,get_paid_early,2024-12-31,use
544162,U026175,roundups,2024-12-31,use
268251,U012879,get_paid_early,2024-12-31,use
665190,U032055,pots,2024-12-31,use
347987,U016706,budgeting,2024-12-31,use
976574,U046944,roundups,2024-07-29,use
138815,U006613,pots,2024-02-24,use
34525,U001650,roundups,2024-07-25,use
393024,U018855,pensions,2024-12-31,use
1027248,U049387,roundups,2024-12-14,use
941533,U045306,pots,2024-12-31,use
964104,U046344,pots,2024-10-28,enable
852675,U041071,roundups,2024-12-31,use
353232,U016949,roundups,2024-08-23,use
895640,U043114,pots,2024-12-31,use
170530,U008134,roundups,2024-12-11,use
806997,U038826,roundups,2024-12-31,use
174045,U008295,get_paid_early,2024-08-13,use
22493,U001072,budgeting,2024-07-12,enable
882182,U042462,budgeting,2024-12-31,use
749011,U036099,roundups,2024-11-09,use
265084,U012726,pots,2024-11-02,use
339995,U016344,pots,2024-03-03,use
19258,U000929,roundups,2024-05-13,enable
156240,U007461,roundups,2024-12-31,use
459875,U022063,pots,2024-09-07,use
197148,U009400,roundups,2024-07-22,use
776322,U037403,pots,2024-12-31,use
676024,U032584,pots,2024-12-31,use
902077,U043419,get_paid_early,2024-12-31,use
137090,U006516,roundups,2024-08-09,enable
680220,U032802,pots,2024-12-31,use
643969,U031013,roundups,2024-12-24,use
256404,U012299,roundups,2024-05-18,use
192264,U009163,budgeting,2024-03-12,use
931775,U044858,roundups,2024-02-21,enable
293330,U014104,investments,2024-12-31,use
1031207,U049577,pots,2024-07-03,enable
760584,U036649,investments,2024-12-31,use
351821,U016888,budgeting,2024-12-31,use
358989,U017236,get_paid_early,2024-12-31,use
869463,U041860,pots,2024-12-31,use
1014941,U048767,budgeting,2024-12-31,use
564183,U027124,budgeting,2024-11-06,use
682694,U032926,roundups,2024-10-06,use
670599,U032319,pensions,2024-10-27,use
788751,U037964,roundups,2024-12-31,use
797290,U038357,roundups,2024-10-06,use
732683,U035320,get_paid_early,2024-12-31,use
513134,U024672,pots,2024-10-20,use
836795,U040289,pots,2024-12-15,use
377913,U018094,get_paid_early,2024-12-31,use
968699,U046576,get_paid_early,2024-11-06,use
318783,U015329,investments,2024-12-31,use
879669,U042344,budgeting,2024-12-21,use
529667,U025474,roundups,2024-08-08,use
956550,U046012,get_paid_early,2024-12-31,use
924780,U044519,pots,2024-10-07,enable
776920,U037431,budgeting,2024-12-31,use
706227,U034048,roundups,2024-10-22,use
221656,U010583,pots,2024-12-31,use
363862,U017438,get_paid_early,2024-12-31,use
247693,U011896,pensions,2024-07-12,use
104515,U004940,roundups,2024-06-10,use
408583,U019604,pots,2024-06-07,use
320468,U015415,pots,2024-12-31,use
702317,U033865,pots,2024-12-31,use
934018,U044964,roundups,2024-08-22,use
853264,U041096,roundups,2024-02-04,enable
918239,U044205,pots,2024-09-20,use
521176,U025057,roundups,2024-01-28,use
82397,U003902,investments,2024-11-06,enable
155168,U007410,roundups,2024-12-31,use
752018,U036232,investments,2024-11-15,use
10246,U000477,budgeting,2024-11-30,use
634126,U030533,roundups,2024-09-21,use
246879,U011853,pots,2024-08-02,enable
731755,U035278,get_paid_early,2024-12-31,use
942290,U045348,roundups,2024-10-17,use
335187,U016112,budgeting,2024-12-31,use
652984,U031455,budgeting,2024-08-13,use
57858,U002755,roundups,2024-12-31,use
497154,U023875,get_paid_early,2024-12-31,use
1486,U000065,roundups,2024-12-31,use
866148,U041699,roundups,2024-12-31,use
304888,U014653,roundups,2024-12-31,use
56617,U002697,roundups,2024-05-03,enable
860288,U041430,pots,2024-12-31,use
110191,U005215,roundups,2024-12-31,use
927116,U044630,get_paid_early,2024-12-11,use
592780,U028530,get_paid_early,2024-12-31,use
3266,U000166,budgeting,2024-12-31,use
1016447,U048837,roundups,2024-12-31,use
251871,U012098,budgeting,2024-08-07,enable
503885,U024231,pots,2024-12-31,use
169579,U008087,budgeting,2024-12-31,use
1018619,U048952,pensions,2024-04-28,enable
96517,U004563,pots,2024-12-31,use
378692,U018134,pots,2024-12-31,use
551854,U026551,pots,2024-10-17,use
842720,U040584,roundups,2024-09-01,use
420073,U020158,investments,2024-12-26,enable
397031,U019056,budgeting,2024-12-31,use
61462,U002912,get_paid_early,2024-08-24,use
996249,U047877,pots,2024-11-17,enable
844399,U040662,get_paid_early,2024-12-06,enable
122437,U005810,roundups,2024-12-31,use
477580,U022941,pensions,2024-12-31,use
972659,U046764,roundups,2024-12-19,use
302096,U014513,roundups,2024-10-09,use
762136,U036717,get_paid_early,2024-12-31,use
85434,U004050,roundups,2024-05-23,use
319517,U015373,pots,2024-09-19,use
485097,U023294,get_paid_early,2024-12-31,use
738443,U035600,roundups,2024-12-31,use
934206,U044973,investments,2024-12-31,use
686367,U033109,roundups,2024-12-31,use
798070,U038397,budgeting,2024-12-31,use
418508,U020087,get_paid_early,2024-06-10,use
156850,U007488,budgeting,2024-12-31,use
993672,U047757,roundups,2024-10-28,use
596390,U028689,roundups,2024-12-31,use
397916,U019096,pots,2024-11-14,use
532610,U025622,roundups,2024-12-31,use
908908,U043734,roundups,2024-06-29,use
912092,U043893,roundups,2024-12-31,use
268431,U012886,pots,2024-12-31,use
545981,U026257,get_paid_early,2024-12-31,use
876725,U042205,pots,2024-12-31,use
847789,U040833,budgeting,2024-12-31,use
1033100,U049666,roundups,2024-12-31,use
1020928,U049061,roundups,2024-12-31,use
655050,U031563,pots,2024-12-31,use
484710,U023279,pots,2024-08-22,use
485796,U023326,roundups,2024-12-31,use
710775,U034250,roundups,2024-12-31,use
677632,U032674,budgeting,2024-07-21,use
223569,U010679,budgeting,2024-12-31,use
199916,U009518,budgeting,2024-09-27,use
166981,U007960,roundups,2024-12-03,use
238095,U011401,budgeting,2024-12-31,use
317327,U015256,roundups,2024-12-31,use
871676,U041964,pots,2024-11-16,use
749834,U036134,budgeting,2024-12-31,use
322996,U015524,pots,2024-12-31,use
794026,U038211,roundups,2024-12-31,use
790729,U038060,budgeting,2024-06-28,use
218746,U010449,pensions,2024-11-11,use
495777,U023810,roundups,2024-04-27,use
233706,U011185,pots,2024-12-31,use
565191,U027171,pots,2024-12-31,use
412182,U019762,pots,2024-12-31,use
3727,U000192,pots,2024-03-17,enable
989752,U047573,budgeting,2024-05-20,use
277518,U013305,roundups,2024-12-31,use
7413,U000347,budgeting,2024-09-09,use
801371,U038560,pots,2024-10-15,enable
12396,U000581,budgeting,2024-09-11,use
486036,U023337,investments,2024-12-31,use
654396,U031529,investments,2024-12-31,use
92754,U004387,budgeting,2024-12-31,use
64195,U003049,roundups,2024-03-19,use
263825,U012653,roundups,2024-11-30,use
239941,U011494,pots,2024-12-31,use
184781,U008799,get_paid_early,2024-12-17,use
913192,U043951,roundups,2024-12-31,use
464690,U022306,roundups,2024-04-30,use
964798,U046383,investments,2024-12-25,enable
962430,U046269,roundups,2024-12-31,use
939222,U045199,budgeting,2024-12-31,use
122946,U005835,pots,2024-10-27,use
154701,U007391,roundups,2024-08-01,use
457604,U021959,roundups,2024-06-27,use
354190,U016993,investments,2024-03-22,use
413772,U019849,roundups,2024-10-24,use
951138,U045758,roundups,2024-12-31,use
680467,U032815,budgeting,2024-12-31,use
902049,U043417,budgeting,2024-12-31,use
67807,U003218,pots,2024-11-08,use
809477,U038945,roundups,2024-07-26,use
981437,U047169,get_paid_early,2024-12-31,use
195414,U009316,budgeting,2024-12-31,use
103603,U004901,roundups,2024-12-31,use
55318,U002631,get_paid_early,2024-06-24,enable
777680,U037466,get_paid_early,2024-12-31,use
4417,U000219,pots,2024-12-31,use
400640,U019226,roundups,2024-08-21,use
397292,U019074,pots,2024-11-27,use
217165,U010368,pots,2024-02-25,enable
901277,U043379,budgeting,2024-07-30,use
916200,U044089,budgeting,2024-12-29,use
295913,U014224,budgeting,2024-12-09,use
506737,U024359,get_paid_early,2024-11-02,enable
933978,U044962,investments,2024-05-16,use
67977,U003227,investments,2024-12-31,use
427818,U020519,get_paid_early,2024-10-16,use
156225,U007461,roundups,2024-12-02,use
390349,U018736,roundups,2024-12-31,use
609029,U029289,budgeting,2024-04-05,use
117840,U005585,investments,2024-12-31,use
659538,U031791,roundups,2024-05-08,use
318546,U015315,budgeting,2024-09-30,use
758647,U036570,pots,2024-09-16,use
236481,U011318,pots,2024-12-12,use
641439,U030892,roundups,2024-07-09,use
750903,U036182,roundups,2024-03-19,use
150452,U007189,budgeting,2024-12-31,use
420464,U020171,pots,2024-12-31,use
377801,U018088,pots,2024-09-13,use
279287,U013384,get_paid_early,2024-09-18,use
192867,U009193,roundups,2024-12-31,use
293913,U014132,roundups,2024-10-15,use
170891,U008151,get_paid_early,2024-07-21,use
560351,U026938,budgeting,2024-05-31,use
332156,U015965,roundups,2024-12-31,use
805079,U038745,roundups,2024-08-12,use
477798,U022951,budgeting,2024-12-31,use
795647,U038288,roundups,2024-10-01,use
572682,U027558,budgeting,2024-08-28,use
971744,U046720,roundups,2024-12-31,use
720871,U034757,budgeting,2024-06-02,use
690979,U033337,get_paid_early,2024-11-26,use
479994,U023048,budgeting,2024-12-21,use
514425,U024735,roundups,2024-08-07,use
664558,U032022,roundups,2024-12-24,use
58016,U002761,pots,2024-12-16,use
677874,U032685,get_paid_early,2024-12-31,use
801418,U038562,roundups,2024-12-31,use
556636,U026764,investments,2024-12-25,use
345062,U016569,get_paid_early,2024-07-21,enable
429985,U020613,roundups,2024-12-31,use
945250,U045486,budgeting,2024-06-06,use
691725,U033374,pots,2024-04-26,use
250595,U012034,budgeting,2024-07-01,use
982795,U047239,pots,2024-06-26,use
314313,U015104,pots,2024-03-05,use
985818,U047373,roundups,2024-12-31,use
484531,U023272,budgeting,2024-09-10,use
814838,U039180,roundups,2024-12-31,use
779018,U037527,budgeting,2024-12-31,use
471966,U022669,pots,2024-09-17,use
844929,U040695,roundups,2024-07-13,use
402481,U019323,get_paid_early,2024-12-31,use
409600,U019650,roundups,2024-11-16,use
691021,U033338,get_paid_early,2024-09-29,use
678643,U032724,budgeting,2024-12-31,use
114520,U005427,budgeting,2024-06-02,enable
912265,U043899,budgeting,2024-12-31,use
5016,U000241,roundups,2024-06-29,use
813794,U039134,roundups,2024-12-05,use
137345,U006527,pensions,2024-11-30,use
992865,U047715,get_paid_early,2024-12-31,use
972060,U046734,pots,2024-12-31,use
538284,U025887,roundups,2024-09-29,use
747191,U036011,pots,2024-12-25,use
553448,U026626,roundups,2024-12-31,use
657473,U031679,roundups,2024-12-31,use
872584,U042009,budgeting,2024-12-31,use
623357,U030003,budgeting,2024-12-31,use
96389,U004557,roundups,2024-12-31,use
52666,U002489,pots,2024-12-31,use
576048,U027712,pots,2024-12-19,use
88172,U004175,get_paid_early,2024-09-15,use
1016872,U048865,pots,2024-11-03,use
353310,U016952,investments,2024-12-31,use
154029,U007358,budgeting,2024-12-31,use
