txn_id,user_id,txn_date,amount,category,channel
1532892,U043084,2024-12-31,91.37,bills,online
259441,U007464,2024-12-31,5.21,shopping,card
516339,U014680,2024-06-05,92.43,restaurants,direct_debit
1650900,U046543,2024-08-12,57.57,shopping,online
772321,U021753,2024-12-31,6.79,shopping,direct_debit
378789,U010757,2024-10-22,22.3,shopping,online
1569235,U044188,2024-12-31,32.27,entertainment,direct_debit
1624220,U045809,2024-12-31,45.94,entertainment,online
1389647,U039209,2024-09-29,41.83,shopping,direct_debit
630881,U017872,2024-10-21,52.29,transport,direct_debit
1114274,U031480,2024-10-18,21.27,shopping,online
1015082,U028712,2024-08-23,42.48,groceries,card
538402,U015332,2024-12-31,13.88,shopping,card
1134142,U032073,2024-12-07,43.27,restaurants,online
334540,U009533,2024-12-04,43.15,shopping,card
477255,U013646,2024-07-15,23.24,entertainment,online
271538,U007786,2024-08-03,54.48,transport,direct_debit
453130,U012928,2024-12-31,15.6,shopping,online
339319,U009659,2024-11-17,52.86,groceries,card
335936,U009563,2024-09-06,3.5,shopping,card
239980,U006934,2024-07-31,18.32,bills,direct_debit
157387,U004469,2024-12-31,13.42,groceries,card
1287326,U036389,2024-12-31,21.84,groceries,direct_debit
1220458,U034525,2024-10-04,53.96,restaurants,card
230217,U006651,2024-12-31,38.7,restaurants,online
1645505,U046373,2024-10-17,30.37,transport,card
725959,U020475,2024-12-31,7.59,groceries,direct_debit
830373,U023435,2024-12-31,16.25,shopping,card
633690,U017934,2024-12-31,12.62,transport,card
1311204,U037059,2024-12-06,1.41,shopping,card
669411,U018925,2024-12-31,74.89,groceries,direct_debit
751071,U021138,2024-07-06,64.36,shopping,direct_debit
582047,U016501,2024-10-26,4.73,bills,online
1469594,U041415,2024-02-23,40.72,groceries,online
95590,U002711,2024-12-31,2.35,restaurants,card
1567793,U044151,2024-12-31,1.85,restaurants,direct_debit
1110933,U031390,2024-12-31,7.79,restaurants,direct_debit
1107356,U031285,2024-12-31,57.52,restaurants,direct_debit
374232,U010638,2024-12-31,35.26,entertainment,card
813163,U022921,2024-12-31,45.91,bills,direct_debit
968522,U027382,2024-08-08,22.1,shopping,card
5448,U000174,2024-12-31,12.86,bills,online
923605,U026158,2024-08-21,1.22,shopping,online
1561089,U043942,2024-04-30,95.23,entertainment,online
1630177,U045962,2024-11-15,28.25,shopping,online
811467,U022869,2024-08-03,33.43,bills,card
352378,U010037,2024-12-31,38.59,groceries,direct_debit
515472,U014650,2024-12-31,3.51,bills,direct_debit
645961,U018255,2024-12-31,31.13,transport,direct_debit
1336352,U037761,2024-12-31,26.92,transport,online
301199,U008603,2024-12-31,9.17,groceries,online
324501,U009261,2024-12-31,10.29,bills,online
447676,U012787,2024-12-31,39.44,shopping,online
845379,U023912,2024-07-09,36.28,restaurants,online
1114896,U031490,2024-12-31,28.04,groceries,direct_debit
989550,U027980,2024-12-31,104.96,transport,direct_debit
593596,U016820,2024-12-31,41.3,restaurants,card
875491,U024796,2024-10-23,69.31,groceries,card
989919,U027986,2024-12-31,1.25,transport,card
1503524,U042284,2024-09-25,4.36,shopping,direct_debit
614137,U017383,2024-12-31,17.13,groceries,card
66405,U001856,2024-07-22,11.57,groceries,card
1734353,U048922,2024-12-31,47.57,transport,card
1468807,U041396,2024-12-31,12.47,groceries,card
252879,U007288,2024-12-31,68.86,restaurants,online
454985,U012987,2024-07-22,39.02,bills,direct_debit
2245,U000065,2024-12-31,53.53,bills,direct_debit
926904,U026244,2024-06-13,39.28,bills,online
428705,U012236,2024-12-31,39.8,entertainment,card
448946,U012817,2024-04-15,8.22,shopping,card
217274,U006288,2024-10-25,19.99,restaurants,card
1614553,U045492,2024-12-31,5.96,restaurants,card
267056,U007662,2024-12-31,8.63,shopping,direct_debit
989079,U027971,2024-02-01,35.66,entertainment,card
1301263,U036766,2024-08-10,39.6,entertainment,online
1705988,U048154,2024-12-31,30.37,restaurants,direct_debit
54825,U001549,2024-12-31,34.01,transport,direct_debit
1651740,U046571,2024-12-31,19.27,transport,online
1128454,U031912,2024-12-31,7.36,restaurants,online
892941,U025282,2024-12-31,38.95,entertainment,online
496827,U014186,2024-06-28,111.56,bills,direct_debit
296377,U008457,2024-12-31,2.5,transport,direct_debit
1458720,U041114,2024-12-31,39.43,bills,online
1625554,U045841,2024-12-31,8.7,transport,card
740009,U020816,2024-12-02,3.23,transport,online
1120698,U031681,2024-12-31,123.08,bills,online
971214,U027463,2024-09-11,13.34,transport,card
1597322,U044960,2024-08-13,23.82,groceries,card
805934,U022717,2024-12-31,19.53,shopping,online
281155,U008047,2024-12-31,7.67,bills,direct_debit
1190720,U033677,2024-12-31,16.65,entertainment,card
26447,U000765,2024-12-31,82.34,entertainment,card
1597031,U044950,2024-09-17,9.94,transport,direct_debit
598653,U016968,2024-12-31,1.91,restaurants,direct_debit
235250,U006815,2024-12-31,14.27,restaurants,online
313479,U008956,2024-12-31,53.36,groceries,online
1449289,U040864,2024-05-19,42.89,groceries,direct_debit
393723,U011157,2024-10-07,47.02,entertainment,online
648816,U018352,2024-10-16,5.93,restaurants,online
335782,U009558,2024-07-26,118.31,transport,direct_debit
1354990,U038267,2024-10-10,76.39,groceries,card
1541082,U043346,2024-12-31,56.22,groceries,direct_debit
1546664,U043516,2024-11-19,28.68,groceries,online
16664,U000491,2024-07-18,55.7,transport,online
734177,U020689,2024-12-31,12.87,bills,direct_debit
753999,U021216,2024-12-31,16.92,entertainment,card
1379528,U038923,2024-12-31,87.3,transport,direct_debit
1440573,U040614,2024-03-18,20.29,bills,online
864019,U024451,2024-12-02,19.66,transport,card
648761,U018348,2024-11-03,12.68,shopping,card
431569,U012311,2024-12-31,93.32,groceries,card
1103446,U031171,2024-09-17,8.1,groceries,online
1543123,U043400,2024-12-31,25.38,transport,direct_debit
1230315,U034794,2024-12-31,2.07,transport,card
1673616,U047191,2024-05-16,2.44,entertainment,online
1685287,U047563,2024-11-14,32.03,transport,online
1333331,U037688,2024-11-24,24.93,groceries,direct_debit
225001,U006493,2024-12-31,25.63,bills,direct_debit
1285033,U036331,2024-07-27,55.7,transport,online
409115,U011672,2024-12-31,27.02,bills,direct_debit
1756696,U049556,2024-12-31,3.09,groceries,direct_debit
947625,U026796,2024-12-31,58.12,entertainment,online
1320396,U037299,2024-11-14,4.75,shopping,card
1014137,U028681,2024-07-04,27.88,shopping,card
647696,U018305,2024-12-04,8.9,restaurants,online
1426048,U040214,2024-12-31,5.55,entertainment,card
961550,U027156,2024-12-31,57.37,entertainment,card
1338902,U037821,2024-12-31,1.35,transport,direct_debit
1712080,U048327,2024-09-16,4.31,bills,direct_debit
1478784,U041669,2024-11-15,10.08,transport,card
335383,U009545,2024-12-31,16.5,transport,card
802484,U022608,2024-12-31,36.09,bills,online
1705656,U048143,2024-12-31,2.41,groceries,online
486564,U013924,2024-05-18,38.84,groceries,card
161835,U004602,2024-06-09,20.46,groceries,card
286548,U008194,2024-01-19,33.92,entertainment,online
592051,U016777,2024-12-31,1.74,restaurants,direct_debit
1658605,U046773,2024-01-20,56.99,restaurants,card
1636404,U046121,2024-12-31,5.95,transport,card
440602,U012585,2024-08-31,39.49,entertainment,online
797704,U022477,2024-09-23,30.78,shopping,card
145360,U004107,2024-12-31,39.38,restaurants,direct_debit
1696149,U047866,2024-07-12,2.52,shopping,direct_debit
1159217,U032768,2024-12-31,3.33,transport,online
196911,U005681,2024-11-09,3.97,transport,online
543639,U015488,2024-08-31,20.91,shopping,direct_debit
1440699,U040615,2024-12-31,29.6,restaurants,direct_debit
15499,U000453,2024-03-28,4.68,restaurants,card
127353,U003599,2024-10-25,23.44,bills,direct_debit
323786,U009241,2024-12-31,115.53,bills,online
200020,U005752,2024-12-31,16.86,groceries,online
1271222,U035924,2024-12-31,43.22,bills,online
1046718,U029592,2024-12-04,31.33,restaurants,direct_debit
709320,U020046,2024-12-31,27.92,shopping,card
1341288,U037889,2024-12-31,70.57,restaurants,card
476212,U013618,2024-10-29,23.38,entertainment,direct_debit
475776,U013608,2024-12-31,27.29,bills,direct_debit
1567450,U044135,2024-07-15,17.72,restaurants,online
1174581,U033222,2024-11-14,20.28,transport,direct_debit
1365124,U038548,2024-12-31,7.24,shopping,direct_debit
1018446,U028826,2024-06-13,51.6,transport,card
628446,U017797,2024-12-31,11.88,bills,direct_debit
1463444,U041259,2024-11-08,78.61,transport,online
1416499,U039921,2024-09-14,9.89,restaurants,online
948866,U026832,2024-12-31,32.08,transport,direct_debit
1371423,U038715,2024-08-27,12.71,entertainment,card
42604,U001203,2024-12-31,83.12,restaurants,online
1271333,U035929,2024-10-19,144.81,bills,online
419791,U011985,2024-12-14,20.99,restaurants,online
1584015,U044589,2024-12-31,47.13,bills,card
1392561,U039275,2024-12-31,17.45,transport,direct_debit
615569,U017415,2024-09-08,96.29,groceries,card
42945,U001217,2024-12-31,24.19,restaurants,card
337505,U009613,2024-06-18,3.55,shopping,direct_debit
1234667,U034945,2024-12-31,5.6,groceries,direct_debit
776139,U021862,2024-12-31,22.01,transport,online
733723,U020677,2024-12-10,14.03,restaurants,card
703135,U019877,2024-11-20,18.46,bills,online
1005902,U028439,2024-12-31,31.24,restaurants,online
387956,U010998,2024-03-06,4.77,restaurants,direct_debit
19400,U000574,2024-12-31,33.95,transport,direct_debit
1693144,U047775,2024-12-25,12.83,restaurants,direct_debit
678410,U019207,2024-12-11,7.4,bills,online
892217,U025271,2024-11-13,1.02,bills,card
811543,U022871,2024-04-13,42.54,groceries,online
133944,U003780,2024-08-03,20.21,bills,card
371644,U010575,2024-11-19,9.55,transport,card
552369,U015724,2024-12-31,63.41,groceries,direct_debit
583802,U016565,2024-08-12,45.79,entertainment,card
524903,U014942,2024-12-31,105.62,restaurants,card
924602,U026177,2024-12-31,83.54,entertainment,card
766962,U021578,2024-12-31,45.18,restaurants,direct_debit
589958,U016735,2024-12-31,11.08,restaurants,online
596029,U016898,2024-11-21,34.31,shopping,online
175884,U005037,2024-12-31,10.16,groceries,card
725440,U020469,2024-08-28,16.51,restaurants,online
1381717,U038982,2024-12-31,67.58,groceries,card
902124,U025530,2024-10-04,35.3,groceries,card
1768301,U049873,2024-12-31,156.88,groceries,online
287874,U008224,2024-12-31,21.0,bills,direct_debit
563529,U016013,2024-12-31,69.33,bills,card
514891,U014641,2024-08-23,42.1,shopping,online
93549,U002651,2024-08-26,84.31,groceries,online
1305369,U036867,2024-09-03,42.89,entertainment,direct_debit
450509,U012856,2024-12-31,5.64,restaurants,card
1123439,U031760,2024-12-31,1.14,transport,card
283615,U008109,2024-11-27,36.15,restaurants,online
1289751,U036448,2024-10-03,93.27,entertainment,card
1705279,U048133,2024-06-25,60.67,transport,direct_debit
617143,U017465,2024-12-31,35.99,bills,card
862748,U024422,2024-03-12,38.63,transport,direct_debit
488232,U013960,2024-12-31,29.44,groceries,online
534530,U015224,2024-12-02,101.43,groceries,direct_debit
1272770,U035960,2024-12-31,4.42,shopping,card
556641,U015839,2024-12-31,7.21,transport,online
802612,U022611,2024-11-11,71.13,transport,direct_debit
901424,U025508,2024-12-23,96.18,groceries,card
1064086,U030083,2024-11-21,13.46,groceries,card
51388,U001446,2024-12-31,60.35,shopping,card
1050232,U029698,2024-12-31,13.75,groceries,online
1694067,U047804,2024-12-31,53.37,groceries,direct_debit
1004074,U028391,2024-09-22,1.41,entertainment,direct_debit
997254,U028199,2024-02-18,85.86,entertainment,direct_debit
219204,U006334,2024-12-08,25.75,shopping,card
831196,U023470,2024-08-17,136.91,transport,direct_debit
27608,U000801,2024-12-31,15.51,transport,card
134553,U003787,2024-12-31,25.77,bills,card
1369147,U038654,2024-11-25,11.23,transport,direct_debit
1053563,U029788,2024-11-30,33.93,bills,direct_debit
319276,U009120,2024-10-21,26.95,groceries,online
128498,U003629,2024-12-31,36.66,restaurants,online
383476,U010894,2024-06-04,27.11,restaurants,card
150451,U004261,2024-12-31,10.87,shopping,direct_debit
235231,U006814,2024-03-28,10.34,bills,direct_debit
258875,U007453,2024-12-31,62.94,shopping,direct_debit
1305885,U036885,2024-12-31,86.33,bills,online
566859,U016099,2024-11-22,26.13,shopping,card
1131106,U031989,2024-12-31,3.57,groceries,card
1193272,U033745,2024-05-07,41.03,groceries,direct_debit
783536,U022081,2024-09-16,13.55,groceries,online
989938,U027986,2024-12-31,25.97,bills,card
1254143,U035494,2024-06-21,19.97,entertainment,card
1556177,U043778,2024-12-31,4.56,entertainment,card
913347,U025843,2024-12-31,9.79,transport,card
155808,U004412,2024-12-31,23.62,bills,card
150895,U004271,2024-10-31,6.25,shopping,card
1122542,U031739,2024-12-31,12.57,groceries,online
829111,U023404,2024-10-01,84.31,groceries,direct_debit
69936,U001953,2024-04-30,42.26,transport,direct_debit
880875,U024949,2024-12-31,4.35,transport,direct_debit
1591414,U044796,2024-12-31,15.67,shopping,card
1199243,U033906,2024-12-29,31.23,transport,online
114595,U003229,2024-08-19,116.37,restaurants,card
706928,U019967,2024-12-31,44.2,transport,online
99418,U002824,2024-11-07,16.52,entertainment,direct_debit
692311,U019572,2024-12-31,49.66,entertainment,direct_debit
1455162,U041001,2024-12-31,48.48,shopping,online
1696152,U047866,2024-07-18,1.87,bills,direct_debit
1451982,U040929,2024-12-31,75.72,entertainment,card
1605970,U045225,2024-11-29,49.13,transport,card
1343052,U037931,2024-05-17,24.06,transport,direct_debit
76031,U002134,2024-10-20,13.51,entertainment,direct_debit
22036,U000633,2024-10-19,9.41,bills,direct_debit
937499,U026519,2024-12-31,16.17,groceries,card
94143,U002674,2024-11-03,11.2,restaurants,card
21524,U000623,2024-05-10,11.3,transport,card
1410355,U039750,2024-03-15,25.11,transport,direct_debit
502733,U014346,2024-12-31,32.09,bills,direct_debit
600982,U017031,2024-12-24,58.91,groceries,online
1042315,U029485,2024-06-10,57.98,transport,online
1343299,U037932,2024-12-31,7.0,restaurants,card
1543274,U043403,2024-12-31,43.59,groceries,card
732411,U020653,2024-12-31,92.61,entertainment,direct_debit
16437,U000478,2024-12-31,15.37,bills,direct_debit
344139,U009790,2024-05-12,7.91,bills,card
1215356,U034374,2024-12-31,56.32,shopping,online
1421066,U040034,2024-07-28,28.69,restaurants,direct_debit
653285,U018475,2024-12-31,12.59,bills,direct_debit
420491,U012004,2024-10-02,42.78,groceries,online
1624715,U045822,2024-12-31,19.95,groceries,card
928510,U026290,2024-12-31,79.14,restaurants,card
716057,U020220,2024-09-04,25.29,groceries,online
1589758,U044736,2024-12-31,22.68,bills,online
782620,U022057,2024-11-24,49.56,restaurants,direct_debit
1489703,U041951,2024-09-09,68.95,shopping,direct_debit
200402,U005763,2024-12-31,15.3,bills,direct_debit
1425892,U040212,2024-12-31,13.14,groceries,card
413087,U011791,2024-12-31,49.16,shopping,direct_debit
1049626,U029673,2024-12-31,10.62,restaurants,direct_debit
1391095,U039245,2024-12-31,17.85,transport,direct_debit
653635,U018485,2024-11-11,48.75,restaurants,online
839140,U023713,2024-08-14,74.28,bills,online
557213,U015849,2024-12-31,16.14,groceries,online
521551,U014818,2024-06-20,160.19,bills,direct_debit
1364545,U038534,2024-03-15,24.94,bills,card
1381253,U038971,2024-12-31,8.08,bills,direct_debit
873504,U024731,2024-12-20,29.1,groceries,direct_debit
1333942,U037699,2024-12-31,86.04,transport,direct_debit
290045,U008267,2024-10-04,32.17,shopping,card
611626,U017318,2024-09-28,74.71,restaurants,direct_debit
238642,U006900,2024-12-31,60.78,shopping,direct_debit
922529,U026114,2024-12-31,46.84,bills,card
852417,U024125,2024-06-01,5.42,entertainment,direct_debit
372638,U010608,2024-06-01,167.58,transport,online
945558,U026738,2024-06-03,27.26,restaurants,direct_debit
764930,U021522,2024-07-10,151.88,transport,direct_debit
1370300,U038685,2024-06-01,105.53,shopping,card
592444,U016792,2024-12-31,99.51,entertainment,online
1087170,U030697,2024-06-19,15.18,entertainment,direct_debit
1701390,U048016,2024-12-31,86.76,restaurants,direct_debit
1051554,U029736,2024-12-26,9.03,restaurants,card
1746179,U049286,2024-09-11,41.76,shopping,card
306373,U008758,2024-10-20,34.2,transport,card
847122,U023975,2024-10-04,8.66,bills,direct_debit
1498137,U042142,2024-12-31,48.12,transport,online
1288514,U036420,2024-12-31,34.45,groceries,online
1640441,U046231,2024-12-31,108.76,shopping,card
880935,U024951,2024-12-22,17.19,transport,online
855779,U024216,2024-12-31,61.29,bills,online
1513108,U042537,2024-10-15,2.56,entertainment,online
1039192,U029409,2024-09-07,91.4,groceries,card
293868,U008391,2024-12-31,31.52,bills,online
1617131,U045587,2024-08-27,34.79,entertainment,direct_debit
1383383,U039029,2024-12-31,2.01,shopping,card
1730100,U048807,2024-12-31,29.18,groceries,card
1312275,U037076,2024-12-31,78.59,groceries,online
1312886,U037086,2024-12-31,44.55,shopping,online
738767,U020791,2024-12-22,46.59,bills,online
180951,U005196,2024-10-30,44.5,groceries,card
936114,U026492,2024-07-29,51.2,groceries,online
1119807,U031648,2024-06-21,52.26,shopping,card
1224479,U034634,2024-02-27,16.99,bills,direct_debit
305731,U008740,2024-07-21,32.93,transport,card
825809,U023306,2024-12-31,18.58,shopping,online
141452,U003994,2024-06-14,46.28,entertainment,card
404102,U011498,2024-11-04,22.0,transport,card
1690485,U047698,2024-12-31,8.39,shopping,online
693261,U019607,2024-09-01,50.99,groceries,online
253178,U007297,2024-12-31,121.92,restaurants,online
452187,U012908,2024-12-17,52.45,bills,card
808730,U022802,2024-08-25,11.64,entertainment,direct_debit
706396,U019960,2024-12-12,32.45,bills,card
1103737,U031179,2024-08-30,11.4,bills,card
396899,U011261,2024-12-31,6.36,transport,card
1207118,U034155,2024-11-25,23.55,transport,direct_debit
216189,U006254,2024-12-31,35.71,transport,card
909239,U025739,2024-10-16,39.7,entertainment,online
487613,U013951,2024-05-30,106.51,transport,online
1765618,U049795,2024-12-31,11.16,groceries,card
1236189,U034985,2024-12-31,10.9,shopping,online
